term_id,term_rank,term_str,n,num,stop,p_stem,pos_max,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max
5402,9765,imitators,1,0,0,imit,NNS,0.006022445620474536,0.006022445620474536,0.006022445620474536,0.006022445620474536
5403,370,imma,89,0,0,imma,NN,0.015598263487186967,0.3275635332309263,0.004409664711081871,0.2299452691446741
5404,9767,immaculate,1,0,0,immacul,NN,0.004523772516761978,0.004523772516761978,0.004523772516761978,0.004523772516761978
5405,9770,immaculately,1,0,0,immacul,RB,0.004408646569479114,0.004408646569479114,0.004408646569479114,0.004408646569479114
5406,9772,immediately,1,0,0,immedi,RB,0.006848781182353599,0.006848781182353599,0.006848781182353599,0.006848781182353599
5407,9773,impaled,1,0,0,impal,VBD,0.005630929079181736,0.005630929079181736,0.005630929079181736,0.005630929079181736
5408,9775,impartial,1,0,0,imparti,NN,0.004408646569479114,0.004408646569479114,0.004408646569479114,0.004408646569479114
5409,6116,impatient,2,0,0,impati,JJ,0.007806508604403307,0.015613017208806614,0.007806508604403307,0.009148601774214764
5410,6084,imperfections,2,0,0,imperfect,NNS,0.008444371505645447,0.016888743011290893,0.008444371505645447,0.012072812386977473
5411,9733,implies,1,0,0,impli,VBZ,0.00376595384707423,0.00376595384707423,0.00376595384707423,0.00376595384707423
5412,1994,important,9,0,0,import,JJ,0.0051210059937410336,0.05121005993741033,0.003929260295579061,0.014094028321826435
5413,4360,impossible,3,0,0,imposs,JJ,0.007703233485637656,0.02310970045691297,0.009039760636235844,0.011268742710924134
5414,6051,impress,2,0,0,impress,VB,0.0038785506974862004,0.011635652092458601,0.002987717498416932,0.005660217095624738
5415,9749,impressed,1,0,0,impress,VBN,0.010631681979826887,0.010631681979826887,0.010631681979826887,0.010631681979826887
5416,9753,impressive,1,0,0,impress,JJ,0.008843771496732876,0.008843771496732876,0.008843771496732876,0.008843771496732876
5417,9778,improv,1,0,0,improv,VBP,0.009655658716105074,0.009655658716105074,0.009655658716105074,0.009655658716105074
5418,11,in,3330,0,1,in,IN,0.0007251957512748114,0.5663778817456278,0.0006102026184810213,0.0032703046584217233
5419,9807,inappropriate,1,0,0,inappropri,NN,0.018178863632173133,0.018178863632173133,0.018178863632173133,0.018178863632173133
5420,6049,inbetween,2,0,0,inbetween,JJ,0.011464186771959557,0.022928373543919113,0.011464186771959557,0.013842648757843284
5421,9814,inbox,1,0,0,inbox,NN,0.0072180782068922734,0.0072180782068922734,0.0072180782068922734,0.0072180782068922734
5422,9820,inception,1,0,0,incept,NN,0.008438326385134807,0.008438326385134807,0.008438326385134807,0.008438326385134807
5423,2098,inch,8,0,0,inch,NN,0.009549184128140311,0.06684428889698218,0.00990508428489524,0.02028867505698349
5424,6047,inches,2,0,0,inch,NNS,0.004909395607132882,0.009818791214265763,0.004909395607132882,0.005163956860836068
5425,9823,incineratin,1,0,0,incineratin,NN,0.003342764935768499,0.003342764935768499,0.003342764935768499,0.003342764935768499
5426,9782,incline,1,0,0,inclin,NN,0.01182721248358252,0.01182721248358252,0.01182721248358252,0.01182721248358252
5427,9783,included,1,0,0,includ,VBD,0.0034934471036916345,0.0034934471036916345,0.0034934471036916345,0.0034934471036916345
5428,9784,inclusive,1,0,0,inclus,VBP,0.011971446782162797,0.011971446782162797,0.011971446782162797,0.011971446782162797
5429,9785,incompetent,1,0,0,incompet,NN,0.012585367129966017,0.012585367129966017,0.012585367129966017,0.012585367129966017
5430,9789,inconsistent,1,0,0,inconsist,VBP,0.00604717845669825,0.00604717845669825,0.00604717845669825,0.00604717845669825
5431,2261,incredible,7,0,0,incred,JJ,0.006940906102933804,0.041645436617602824,0.0071724161154250315,0.01116919926818765
5432,9790,incriminating,1,0,0,incrimin,VBG,0.014724879542060238,0.014724879542060238,0.014724879542060238,0.014724879542060238
5433,9781,incrowd,1,0,0,incrowd,NN,0.0045377132641171766,0.0045377132641171766,0.0045377132641171766,0.0045377132641171766
5434,3211,indecisive,4,0,0,indecis,JJ,0.007851777994909374,0.0314071119796375,0.008677118300272643,0.010459446058411096
5435,6043,indeed,2,0,0,inde,RB,0.006469474869424277,0.012938949738848553,0.006469474869424277,0.007554131179280191
5436,1261,independent,16,0,0,independ,JJ,0.007026755761424226,0.07729431337566649,0.004202170470758991,0.029106777113972825
5437,6042,index,2,0,0,index,NN,0.0038739173724689794,0.007747834744937959,0.0038739173724689794,0.004746761064179653
5438,6040,indiana,2,0,0,indiana,NN,0.026412339985758274,0.026412339985758274,0.026412339985758274,0.026412339985758274
5439,10044,indicated,1,0,0,indic,VBN,0.015499873202168672,0.015499873202168672,0.015499873202168672,0.015499873202168672
5440,10048,indie,1,0,0,indi,NN,0.010709003303316537,0.010709003303316537,0.010709003303316537,0.010709003303316537
5441,10049,indifferent,1,0,0,indiffer,NN,0.007709361016785466,0.007709361016785466,0.007709361016785466,0.007709361016785466
5442,10056,indigent,1,0,0,indig,NN,0.0063061582621243,0.0063061582621243,0.0063061582621243,0.0063061582621243
5443,10058,indo,1,0,0,indo,NN,0.004999959097473765,0.004999959097473765,0.004999959097473765,0.004999959097473765
5444,6034,industry,2,0,0,industri,NN,0.006580333528959714,0.013160667057919429,0.006580333528959714,0.007511209979397917
5445,10021,inevitable,1,0,0,inevit,JJ,0.004073272349117632,0.004073272349117632,0.004073272349117632,0.004073272349117632
5446,10025,infamous,1,0,0,infam,JJ,0.004645072410744555,0.004645072410744555,0.004645072410744555,0.004645072410744555
5447,10026,infect,1,0,0,infect,VB,0.019123220184493816,0.019123220184493816,0.019123220184493816,0.019123220184493816
5448,6031,infinite,2,0,0,infinit,NN,0.004608767616688601,0.009217535233377202,0.004608767616688601,0.005352117232283536
5449,6030,infinity,2,0,0,infin,NN,0.0077802013048446,0.0155604026096892,0.0077802013048446,0.010208285377405663
5450,10028,inflatable,1,0,0,inflat,JJ,0.003342764935768499,0.003342764935768499,0.003342764935768499,0.003342764935768499
5451,10035,inflated,1,0,0,inflat,VBD,0.005937451428250096,0.005937451428250096,0.005937451428250096,0.005937451428250096
5452,10036,influence,1,0,0,influenc,NN,0.02003384971708876,0.02003384971708876,0.02003384971708876,0.02003384971708876
5453,6029,info,2,0,0,info,NN,0.005477950694059407,0.01643385208217822,0.002966171458764887,0.010501509164648449
5454,6027,information,2,0,0,inform,NN,0.006472629157741956,0.01941788747322587,0.002966171458764887,0.013485544555696095
5455,10095,inglewoods,1,0,0,inglewood,NNS,0.009499922285200154,0.009499922285200154,0.009499922285200154,0.009499922285200154
5456,10099,inglés,1,0,0,inglé,NN,0.011155211774288059,0.011155211774288059,0.011155211774288059,0.011155211774288059
5457,10100,inhale,1,0,0,inhal,NN,0.00680133004252205,0.00680133004252205,0.00680133004252205,0.00680133004252205
5458,10101,inhalin,1,0,0,inhalin,JJ,0.005335101283355159,0.005335101283355159,0.005335101283355159,0.005335101283355159
5459,10107,inherit,1,0,0,inherit,VB,0.008068427146334378,0.008068427146334378,0.008068427146334378,0.008068427146334378
5460,10089,inheritin,1,0,0,inheritin,NN,0.004523772516761978,0.004523772516761978,0.004523772516761978,0.004523772516761978
5461,10088,inhibited,1,0,0,inhibit,VBN,0.011732971746661545,0.011732971746661545,0.011732971746661545,0.011732971746661545
5462,6026,inhibition,2,0,0,inhibit,NN,0.05831635462202075,0.05831635462202075,0.05831635462202075,0.05831635462202075
5463,10086,inhibitions,1,0,0,inhibit,NNS,0.016544808474224987,0.016544808474224987,0.016544808474224987,0.016544808474224987
5464,10066,initial,1,0,0,initi,JJ,0.0055670622087184264,0.0055670622087184264,0.0055670622087184264,0.0055670622087184264
5465,10068,initially,1,0,0,initi,RB,0.012973462151594926,0.012973462151594926,0.012973462151594926,0.012973462151594926
5466,2533,ink,6,0,0,ink,NN,0.005925617910828011,0.029628089554140057,0.005098764821966013,0.00902010403243385
5467,10069,inkanjeogin,1,0,0,inkanjeogin,NN,0.015025387287816569,0.015025387287816569,0.015025387287816569,0.015025387287816569
5468,6081,inlaws,2,0,0,inlaw,JJR,0.006986894207383269,0.006986894207383269,0.006986894207383269,0.006986894207383269
5469,10073,inn,1,0,0,inn,NN,0.01119762702818269,0.01119762702818269,0.01119762702818269,0.01119762702818269
5470,10075,inna,1,0,0,inna,NN,0.009915743799367164,0.009915743799367164,0.009915743799367164,0.009915743799367164
5471,6079,inner,2,0,0,inner,JJ,0.01548028762082009,0.03096057524164018,0.01548028762082009,0.018489132256979488
5472,6077,inneun,2,0,0,inneun,NN,0.030050774575633137,0.030050774575633137,0.030050774575633137,0.030050774575633137
5473,6076,innocence,2,0,0,innoc,NN,0.013735617968478515,0.02747123593695703,0.013735617968478515,0.013842648757843284
5474,2100,innocent,8,0,0,innoc,JJ,0.011483961506485028,0.09187169205188023,0.009807734822044535,0.02294253844292252
5475,966,insane,24,0,0,insan,NN,0.006260374828637939,0.1314678714013967,0.00444590853062501,0.03688083212904838
5476,9950,insatiable,1,0,0,insati,JJ,0.008002651925032737,0.008002651925032737,0.008002651925032737,0.008002651925032737
5477,2002,insecure,9,0,0,insecur,NN,0.007360642414553246,0.06624578173097921,0.006401072022420331,0.015081313628581235
5478,9954,insensitive,1,0,0,insensit,JJ,0.014436156413784547,0.014436156413784547,0.014436156413784547,0.014436156413784547
5479,9955,inseparable,1,0,0,insepar,JJ,0.0063061582621243,0.0063061582621243,0.0063061582621243,0.0063061582621243
5480,299,inside,115,0,0,insid,IN,0.004806247097289188,0.408531003269581,0.003861433394288043,0.018719944381525442
5481,9960,insideofyou,1,0,0,insideofy,NN,0.009816586361373492,0.009816586361373492,0.009816586361373492,0.009816586361373492
5482,9926,insides,1,0,0,insid,NNS,0.018067336861423606,0.018067336861423606,0.018067336861423606,0.018067336861423606
5483,6072,insiiiide,2,0,0,insiiiid,NN,0.013002101140892043,0.013002101140892043,0.013002101140892043,0.013002101140892043
5484,9930,insincere,1,0,0,insincer,NN,0.015258942530632372,0.015258942530632372,0.015258942530632372,0.015258942530632372
5485,9931,insist,1,0,0,insist,VBP,0.003737279071588893,0.003737279071588893,0.003737279071588893,0.003737279071588893
5486,9935,insomnia,1,0,0,insomnia,JJ,0.003342764935768499,0.003342764935768499,0.003342764935768499,0.003342764935768499
5487,9937,insomniac,1,0,0,insomniac,NN,0.013957231793422028,0.013957231793422028,0.013957231793422028,0.013957231793422028
5488,6068,inspiration,2,0,0,inspir,NN,0.0131550249203707,0.0263100498407414,0.0131550249203707,0.020029893278394446
5489,4285,inspire,3,0,0,inspir,VB,0.010650856481453358,0.021301712962906717,0.010650856481453358,0.013153959764915756
5490,3053,inspired,5,0,0,inspir,VB,0.0156616330509697,0.0313232661019394,0.0156616330509697,0.021408468929134145
5491,6067,insta,2,0,0,insta,NN,0.0053052742267660205,0.010610548453532041,0.0053052742267660205,0.006762010007028305
5492,2006,instagram,9,0,0,instagram,NN,0.004990566135718623,0.04491509522146761,0.004164714223792307,0.0108783245845504
5493,1130,instead,19,0,0,instead,RB,0.006056820305749026,0.10902276550348247,0.004812804510243324,0.011116469758610144
5494,10004,instrument,1,0,0,instrument,NN,0.008366408830716045,0.008366408830716045,0.008366408830716045,0.008366408830716045
5495,10008,instrumental,1,0,0,instrument,JJ,0.0036812198855150596,0.0036812198855150596,0.0036812198855150596,0.0036812198855150596
5496,10009,instyle,1,0,0,instyl,NN,0.0045377132641171766,0.0045377132641171766,0.0045377132641171766,0.0045377132641171766
5497,10011,insulting,1,0,0,insult,NN,0.014090793820153338,0.014090793820153338,0.014090793820153338,0.014090793820153338
5498,10012,intend,1,0,0,intend,VB,0.012219817047352895,0.012219817047352895,0.012219817047352895,0.012219817047352895
5499,6064,intended,2,0,0,intend,VBD,0.0056084404144263545,0.016825321243279064,0.003024331683446551,0.010776657876385962
5500,9974,intense,1,0,0,intens,NN,0.006072115275076387,0.006072115275076387,0.006072115275076387,0.006072115275076387
5501,9975,intent,1,0,0,intent,NN,0.011971446782162797,0.011971446782162797,0.011971446782162797,0.011971446782162797
5502,1857,intentions,10,0,0,intent,NNS,0.0076264721597533065,0.06101177727802645,0.0057843793807934975,0.02143712253459427
5503,6061,interest,2,0,0,interest,NN,0.006785146337724548,0.020355439013173642,0.0036833651547647545,0.012988708703644134
5504,9976,interfere,1,0,0,interfer,VBP,0.00793794045394083,0.00793794045394083,0.00793794045394083,0.00793794045394083
5505,9978,intergalactic,1,0,0,intergalact,JJ,0.008068427146334378,0.008068427146334378,0.008068427146334378,0.008068427146334378
5506,6060,intermission,2,0,0,intermiss,NN,0.006862912454159884,0.013725824908319768,0.006862912454159884,0.007165165075198013
5507,9980,intern,1,0,0,intern,JJ,0.005985723391081398,0.005985723391081398,0.005985723391081398,0.005985723391081398
5508,971,international,24,0,0,intern,JJ,0.028633402258719045,0.11453360903487618,0.012832309742424098,0.08412624477860271
5509,2563,internet,6,0,0,internet,NN,0.006693959385204374,0.04016375631122624,0.005369116033261078,0.013375460852027185
5510,4296,interrupting,3,0,0,interrupt,VBG,0.011077744550376242,0.022155489100752483,0.011077744550376242,0.015691073666160633
5511,9475,interstate,1,0,0,interst,NN,0.010947865830528057,0.010947865830528057,0.010947865830528057,0.010947865830528057
5512,9479,intertwined,1,0,0,intertwin,VBN,0.013265657245099314,0.013265657245099314,0.013265657245099314,0.013265657245099314
5513,9481,intervene,1,0,0,interven,VB,0.005937451428250096,0.005937451428250096,0.005937451428250096,0.005937451428250096
5514,9472,intervention,1,0,0,intervent,NN,0.006848781182353599,0.006848781182353599,0.006848781182353599,0.006848781182353599
5515,9484,interventionist,1,0,0,interventionist,NN,0.005937451428250096,0.005937451428250096,0.005937451428250096,0.005937451428250096
5516,6058,interview,2,0,0,interview,NN,0.005916771949182963,0.011833543898365925,0.005916771949182963,0.008697190502460745
5517,9485,intestine,1,0,0,intestin,NN,0.028872312827569094,0.028872312827569094,0.028872312827569094,0.028872312827569094
5518,9487,intimidate,1,0,0,intimid,NN,0.006022445620474536,0.006022445620474536,0.006022445620474536,0.006022445620474536
5519,9488,intimidating,1,0,0,intimid,JJ,0.008924169419430448,0.008924169419430448,0.008924169419430448,0.008924169419430448
5520,201,into,182,0,1,into,IN,0.003425765561317259,0.4933102408296853,0.0028630175344665056,0.030254362166030703
5521,9489,intoxicate,1,0,0,intox,VBP,0.014023694801962134,0.014023694801962134,0.014023694801962134,0.014023694801962134
5522,9491,intrigue,1,0,0,intrigu,NN,0.005325453722264101,0.005325453722264101,0.005325453722264101,0.005325453722264101
5523,9453,intro,1,0,0,intro,NN,0.007011847400981067,0.007011847400981067,0.007011847400981067,0.007011847400981067
5524,3221,introduce,4,0,0,introduc,VB,0.005956704454086047,0.023826817816344187,0.005524857808521409,0.010321215493762493
5525,9448,introduced,1,0,0,introduc,VBD,0.007629471265316186,0.007629471265316186,0.007629471265316186,0.007629471265316186
5526,9461,introducing,1,0,0,introduc,VBG,0.011874902856500192,0.011874902856500192,0.011874902856500192,0.011874902856500192
5527,9464,introduction,1,0,0,introduct,NN,0.006770059559567926,0.006770059559567926,0.006770059559567926,0.006770059559567926
5528,9466,intuition,1,0,0,intuit,NN,0.015418722033570932,0.015418722033570932,0.015418722033570932,0.015418722033570932
5529,9507,intuitive,1,0,0,intuit,JJ,0.017957170173244195,0.017957170173244195,0.017957170173244195,0.017957170173244195
5530,9521,invade,1,0,0,invad,VB,0.008870409362686892,0.008870409362686892,0.008870409362686892,0.008870409362686892
5531,3220,invented,4,0,0,invent,VBD,0.010472194964926382,0.020944389929852765,0.010472194964926382,0.01561385381544134
5532,6143,invested,2,0,0,invest,JJ,0.00483805715979049,0.00967611431958098,0.00483805715979049,0.0062951093160668265
5533,9526,investing,1,0,0,invest,VBG,0.00555655831775858,0.00555655831775858,0.00555655831775858,0.00555655831775858
5534,9527,invincible,1,0,0,invinc,JJ,0.01090731817930388,0.01090731817930388,0.01090731817930388,0.01090731817930388
5535,6145,invisible,2,0,0,invis,JJ,0.007946445672416473,0.015892891344832946,0.007946445672416473,0.009828795214676828
5536,9535,invitation,1,0,0,invit,NN,0.015418722033570932,0.015418722033570932,0.015418722033570932,0.015418722033570932
5537,9536,invitations,1,0,0,invit,NNS,0.007455635211169741,0.007455635211169741,0.007455635211169741,0.007455635211169741
5538,4308,invite,3,0,0,invit,NN,0.00906249230599962,0.02718747691799886,0.008813766620329948,0.010412888834145085
5539,2119,invited,8,0,0,invit,VBN,0.009689554867137816,0.058137329202826896,0.008449319294047039,0.01943340500473905
5540,9539,invoice,1,0,0,invoic,NN,0.009006042533370177,0.009006042533370177,0.009006042533370177,0.009006042533370177
5541,9518,involve,1,0,0,involv,VBP,0.005296719259733899,0.005296719259733899,0.005296719259733899,0.005296719259733899
5542,1873,involved,10,0,0,involv,VBN,0.0050277846771477,0.05530563144862471,0.005117159202295223,0.00996640431022944
5543,9500,involves,1,0,0,involv,VBZ,0.015499873202168672,0.015499873202168672,0.015499873202168672,0.015499873202168672
5544,9501,iohhaha,1,0,0,iohhaha,NN,0.007011847400981067,0.007011847400981067,0.007011847400981067,0.007011847400981067
5545,9502,iphone,1,0,0,iphon,NN,0.004696931273384446,0.004696931273384446,0.004696931273384446,0.004696931273384446
5546,3189,ipod,4,0,0,ipod,JJ,0.04076091222715637,0.04076091222715637,0.04076091222715637,0.04076091222715637
5547,6227,iraq,2,0,0,iraq,NN,0.006967578625561932,0.013935157251123865,0.006967578625561932,0.009977154387728554
5548,3168,iron,4,0,0,iron,NN,0.010342263838957436,0.02068452767791487,0.010342263838957436,0.013699201620456306
5549,9508,ironic,1,0,0,iron,JJ,0.005937451428250096,0.005937451428250096,0.005937451428250096,0.005937451428250096
5550,6225,irony,2,0,0,ironi,NN,0.0052346649651188615,0.010469329930237723,0.0052346649651188615,0.005384818559568363
